"Date","Time","Symbol","Strike","Root","Expiration Date","Option","Qty","Open Interest","Trades Count","Option Volume","Total Trade Notional - Spot","Total Trade Premium","Total Edge","Contract Edge","Exchange Sequence Number","Price","Price Change","Theo","Theo Iv","Type","Exchange","Condition","Canceled Condition","Bid","Ask","Market","Premium","Spot Moneyness","Time Until Expiration","Trade Iv","Trade Iv Change","Trade Delta","Trade Gamma","Trade Vega","Trade Theta","Trade Rho","Underlying Bid","Underlying Ask","Market - Underlying","Underlying Trade Price","Underlying Change From Close","Underlying Change From Open","OnBidAsk","Market Condition"
"2024-06-26","10:28:49:249","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",25,"2597.00",257,1443,473250,5050,"15.54","0.62",243787735,"2.02","-1.55","2.03","0.29","P","MIAX","SingLegAuctNonISO","Normal Trade","2.00","2.05","2.00 x 2.05","1.31","1.00",2.2509028911590576,"28.71","0.02","-0.55","0.09","0.06","-0.43","-0.01","189.29","189.31","189.29 x 189.31","189.30","2.96","2.56","I","I"
"2024-06-26","10:28:43:216","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",25,"18683.00",1500,8590,473387,1625,"51.25","2.05",243196957,"0.65","0.33","0.67","0.30","C","CBOE","AutoExecution","Normal Trade","0.65","0.66","0.65 x 0.66","0.65","1.02",2.250972032546997,"29.50","0.01","0.25","0.07","0.05","-0.33","0.00","189.34","189.37","189.34 x 189.37","189.36","3.02","2.62","B","I"
"2024-06-26","10:54:17:511","AMZN",195,"AMZN","2024-11-15T05:00:00.000Z","AMZN Nov15 195.00 C",25,"1653.00",13,99,476913,37875,"14.38","0.58",240138239,"15.15","2.15","15.14","0.32","C","EDGX","AutoExecution","Normal Trade","15.10","15.20","15.10 x 15.20","15.15","1.02",142.2748565673828,"31.59","0.00","0.54","0.01","0.47","-0.05","0.35","190.76","190.77","190.76 x 190.77","190.77","4.43","4.03","I","I"
"2024-06-26","10:27:50:242","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",25,"21772.00",640,4157,473600,750,"29.81","1.19",238802478,"0.30","0.16","0.29","0.31","C","BOX","AutoExecution","Normal Trade","0.28","0.30","0.28 x 0.30","0.30","1.03",2.2515969276428223,"31.53","0.01","0.13","0.05","0.03","-0.20","0.00","189.43","189.45","189.43 x 189.45","189.46","3.12","2.72","A","I"
"2024-06-26","10:27:40:192","AMZN",210,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 210.00 C",25,"27229.00",77,330,473661,8250,"40.47","1.62",238119861,"3.30","0.61","3.28","0.34","C","GEMX","AutoExecution","Normal Trade","3.25","3.30","3.25 x 3.30","3.30","1.11",51.25194549560547,"33.58","0.00","0.25","0.01","0.23","-0.07","0.06","189.45","189.48","189.45 x 189.48","189.46","3.12","2.72","A","I"
"2024-06-26","10:52:11:352","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",25,"10553.00",2791,19026,477361,3625,"63.11","2.52",234459215,"1.45","0.82","1.48","0.24","C","GEMX","AutoExecution","Normal Trade","1.43","1.47","1.43 x 1.47","1.45","1.02",9.23465347290039,"23.94","-0.01","0.32","0.05","0.11","-0.14","0.01","190.93","190.96","190.93 x 190.96","190.95","4.61","4.21","I","I"
"2024-06-26","10:52:06:683","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",25,"39268.00",2384,20897,477412,8475,"61.25","2.45",234235365,"3.39","1.37","3.37","0.25","C","MRX","SingLegAuctNonISO","Normal Trade","3.35","3.40","3.35 x 3.40","3.39","1.02",23.234722137451172,"24.85","0.00","0.41","0.03","0.19","-0.10","0.05","190.96","190.97","190.96 x 190.97","190.96","4.62","4.22","I","I"
"2024-06-26","10:26:50:741","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",25,"21772.00",596,3736,473400,725,"31.76","1.27",234160750,"0.29","0.14","0.28","0.31","C","CBOE","SingLegAuctNonISO","Normal Trade","0.28","0.29","0.28 x 0.29","0.29","1.03",2.2522919178009033,"31.53","0.01","0.13","0.04","0.03","-0.20","0.00","189.35","189.37","189.35 x 189.37","189.36","3.02","2.62","A","I"
"2024-06-26","10:26:50:741","AMZN",195,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 195.00 C",25,"21772.00",595,3711,473400,725,"31.76","1.27",234160749,"0.29","0.14","0.28","0.31","C","CBOE","SingLegAuctNonISO","Normal Trade","0.28","0.29","0.28 x 0.29","0.29","1.03",2.2522919178009033,"31.53","0.01","0.13","0.04","0.03","-0.20","0.00","189.35","189.37","189.35 x 189.37","189.36","3.02","2.62","A","I"
"2024-06-26","10:51:59:944","AMZN",192.5,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 192.50 C",25,"4493.00",1307,6761,477574,5875,"13.75","0.55",233980667,"2.35","1.31","2.36","0.24","C","CBOE","SingLegAuctNonISO","Normal Trade","2.33","2.38","2.33 x 2.38","2.35","1.01",9.234861373901367,"23.56","-0.00","0.45","0.06","0.12","-0.16","0.02","191.02","191.04","191.02 x 191.04","191.03","4.69","4.29","I","I"
"2024-06-26","10:26:44:862","AMZN",192.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 192.50 C",25,"18683.00",1331,7676,473300,1625,"29.90","1.20",233905981,"0.65","0.33","0.66","0.30","C","EDGX","AutoExecution","Normal Trade","0.64","0.66","0.64 x 0.66","0.65","1.02",2.2523610591888428,"29.66","0.01","0.25","0.07","0.05","-0.33","0.00","189.31","189.33","189.31 x 189.33","189.31","2.97","2.57","I","I"
"2024-06-26","10:51:56:506","AMZN",200,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 200.00 C",25,"16424.00",1585,13517,477675,1400,"41.36","1.65",233781379,"0.56","0.32","0.58","0.26","C","MRX","SingLegAuctNonISO","Normal Trade","0.56","0.58","0.56 x 0.58","0.56","1.05",9.234861373901367,"25.41","-0.01","0.15","0.03","0.07","-0.09","0.01","191.06","191.08","191.06 x 191.08","191.07","4.73","4.33","B","I"
"2024-06-26","10:26:10:028","AMZN",187.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 187.50 P",25,"5763.00",743,3505,473185,2350,"45.70","1.83",231416692,"0.94","-1.00","0.92","0.29","P","BOX","AutoExecution","Normal Trade","0.92","0.94","0.92 x 0.94","0.94","0.99",2.2527780532836914,"29.16","0.02","-0.33","0.08","0.05","-0.39","-0.00","189.26","189.29","189.26 x 189.29","189.27","2.93","2.53","A","I"
"2024-06-26","10:26:09:994","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",25,"2597.00",196,948,473175,5125,"33.74","1.35",231415146,"2.05","-1.52","2.06","0.29","P","PEARL","AutoExecution","Normal Trade","2.05","2.07","2.05 x 2.07","1.31","1.00",2.2527780532836914,"28.96","0.02","-0.55","0.09","0.06","-0.44","-0.01","189.26","189.28","189.26 x 189.28","189.27","2.93","2.53","B","I"
"2024-06-26","10:50:52:793","AMZN",185,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 185.00 C",25,"6012.00",392,2399,478422,18500,"97.87","3.91",230921226,"7.40","3.25","7.44","0.24","C","EMLD","AutoExecution","Normal Trade","7.35","7.40","7.35 x 7.40","1.04","0.97",9.235555648803711,"23.99","0.01","0.83","0.03","0.08","-0.10","0.04","191.36","191.38","191.36 x 191.38","191.40","5.06","4.66","A","I"
"2024-06-26","10:50:27:872","AMZN",197.5,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 197.50 C",25,"1851.00",294,1497,478537,2625,"10.82","0.43",229845067,"1.05","0.67","1.05","0.25","C","MIAX","SingLegAuctNonISO","Normal Trade","1.04","1.06","1.04 x 1.06","1.05","1.03",9.235833168029785,"25.17","-0.00","0.24","0.04","0.10","-0.13","0.01","191.41","191.42","191.41 x 191.42","191.41","5.07","4.67","I","I"
"2024-06-26","10:49:56:735","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 P",25,"4675.00",130,555,478462,9375,"12.77","0.51",228449773,"3.75","-2.05","3.76","0.25","P","CBOE","SingLegAuctNonISO","Normal Trade","3.75","3.80","3.75 x 3.80","3.75","0.99",23.236249923706055,"24.63","0.00","-0.42","0.03","0.19","-0.10","-0.04","191.38","191.39","191.38 x 191.39","191.38","5.04","4.64","B","I"
"2024-06-26","10:49:47:807","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",25,"42174.00",1736,10152,478637,14875,"190.70","7.63",228101124,"5.95","2.33","6.03","0.25","C","EDGX","AutoExecution","Normal Trade","5.95","6.10","5.95 x 6.10","4.50","0.99",23.236318588256836,"24.66","0.00","0.59","0.03","0.19","-0.10","0.07","191.45","191.46","191.45 x 191.46","191.41","5.07","4.67","B","I"
"2024-06-26","10:49:47:807","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",25,"42174.00",1729,9776,478712,14875,"234.81","9.39",228101087,"5.95","2.33","6.04","0.25","C","AMEX","AutoExecution","Normal Trade","5.95","6.10","5.95 x 6.10","4.47","0.99",23.236318588256836,"24.57","0.00","0.59","0.03","0.19","-0.10","0.07","191.48","191.49","191.48 x 191.49","191.41","5.07","4.67","B","I"
"2024-06-26","10:49:45:362","AMZN",190,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 190.00 C",25,"42174.00",1722,9681,478662,15000,"80.40","3.22",227975167,"6.00","2.38","6.03","0.25","C","PHLX","IntermarketSweep","Normal Trade","6.00","6.10","6.00 x 6.10","4.54","0.99",23.23638916015625,"24.89","0.00","0.59","0.03","0.19","-0.10","0.07","191.46","191.47","191.46 x 191.47","191.46","5.12","4.72","B","I"
"2024-06-26","10:25:27:529","AMZN",190,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 190.00 C",25,"25423.00",150,709,472912,24750,"53.87","2.15",227798053,"9.90","1.13","9.92","0.34","C","NASD","AutoExecution","Normal Trade","9.90","9.95","9.90 x 9.95","9.90","1.00",51.253265380859375,"33.47","0.00","0.54","0.02","0.28","-0.09","0.13","189.15","189.18","189.15 x 189.18","189.17","2.83","2.43","B","I"
"2024-06-26","10:25:27:529","AMZN",190,"AMZN","2024-08-16T04:00:00.000Z","AMZN Aug16 190.00 C",25,"25423.00",149,684,472912,24750,"53.87","2.15",227798045,"9.90","1.13","9.92","0.34","C","CBOE","AutoExecution","Normal Trade","9.90","9.95","9.90 x 9.95","9.90","1.00",51.253265380859375,"33.47","0.00","0.54","0.02","0.28","-0.09","0.13","189.15","189.18","189.15 x 189.18","189.17","2.83","2.43","B","I"
"2024-06-26","10:49:41:961","AMZN",210,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 210.00 C",25,"9751.00",242,1576,478762,1750,"21.15","0.85",227696059,"0.70","0.40","0.69","0.28","C","BOX","AutoExecution","Normal Trade","0.69","0.70","0.69 x 0.70","0.70","1.10",23.23638916015625,"27.76","0.00","0.11","0.01","0.09","-0.05","0.01","191.50","191.51","191.50 x 191.51","191.51","5.17","4.76","A","I"
"2024-06-26","10:49:31:346","AMZN",200,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 200.00 C",25,"16424.00",1463,12823,479150,1750,"29.45","1.18",227151434,"0.70","0.47","0.71","0.26","C","ARCA","AutoExecution","Normal Trade","0.69","0.70","0.69 x 0.70","0.70","1.04",9.236528396606445,"26.06","-0.00","0.17","0.03","0.08","-0.11","0.01","191.65","191.67","191.65 x 191.67","191.67","5.33","4.93","A","I"
"2024-06-26","10:25:17:522","AMZN",187.5,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 187.50 C",25,"11945.00",2161,10141,472737,6725,"4.61","0.18",227086527,"2.69","1.03","2.69","0.29","C","MIAX","AutoExecution","Normal Trade","2.69","2.69","2.69 x 2.69","1.10","0.99",2.2534029483795166,"28.67","0.01","0.66","0.09","0.05","-0.39","0.01","189.09","189.10","189.09 x 189.10","189.09","2.75","2.35","A","K"
"2024-06-26","10:49:13:191","AMZN",195,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 195.00 C",25,"39268.00",2279,20400,478637,9275,"31.51","1.26",226390168,"3.71","1.69","3.70","0.25","C","PHLX","SingLegAuctNonISO","Normal Trade","3.65","3.75","3.65 x 3.75","3.71","1.02",23.236736297607422,"25.47","0.01","0.43","0.03","0.19","-0.10","0.05","191.45","191.46","191.45 x 191.46","191.46","5.12","4.72","I","I"
"2024-06-26","10:48:36:648","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",25,"73714.00",2377,20528,478735,5425,"114.73","4.59",224141123,"2.17","1.11","2.22","0.26","C","AMEX","AutoExecution","Normal Trade","2.16","2.17","2.16 x 2.17","2.17","1.04",23.237152099609375,"25.98","0.00","0.29","0.03","0.17","-0.09","0.03","191.49","191.50","191.49 x 191.50","191.48","5.14","4.74","A","I"
"2024-06-26","10:48:31:063","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",25,"73714.00",2354,20328,479200,5625,"40.47","1.62",223754990,"2.25","1.19","2.27","0.26","C","CBOE","SingLegAuctNonISO","Normal Trade","2.25","2.28","2.25 x 2.28","2.25","1.04",23.23722267150879,"26.14","0.01","0.29","0.03","0.17","-0.09","0.03","191.67","191.69","191.67 x 191.69","191.62","5.28","4.88","B","I"
"2024-06-26","10:48:31:063","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",25,"73714.00",2353,20303,479200,5625,"40.47","1.62",223754989,"2.25","1.19","2.27","0.26","C","CBOE","SingLegAuctNonISO","Normal Trade","2.25","2.28","2.25 x 2.28","2.25","1.04",23.23722267150879,"26.14","0.01","0.29","0.03","0.17","-0.09","0.03","191.67","191.69","191.67 x 191.69","191.62","5.28","4.88","B","I"
"2024-06-26","10:48:29:442","AMZN",192.5,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 192.50 C",25,"4493.00",1145,6070,479200,6900,"26.99","1.08",223627863,"2.76","1.72","2.75","0.24","C","PEARL","AutoExecution","Normal Trade","2.71","2.76","2.71 x 2.76","2.76","1.00",9.237221717834473,"24.45","0.01","0.48","0.05","0.12","-0.17","0.02","191.67","191.69","191.67 x 191.69","191.67","5.33","4.93","A","I"
"2024-06-26","10:48:24:085","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",25,"10553.00",2445,17516,479050,4525,"81.48","3.26",223402000,"1.81","1.18","1.78","0.25","C","BOX","IntermarketSweep","Normal Trade","1.78","1.81","1.78 x 1.81","1.81","1.02",9.237292289733887,"25.14","0.01","0.36","0.05","0.11","-0.16","0.02","191.61","191.63","191.61 x 191.63","191.63","5.29","4.89","A","I"
"2024-06-26","10:48:16:017","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",25,"73714.00",2304,19692,478888,5575,"0.55","0.02",222926317,"2.23","1.17","2.23","0.26","C","ARCA","AutoExecution","Normal Trade","2.23","2.24","2.23 x 2.24","2.23","1.04",23.237361907958984,"26.24","0.01","0.29","0.03","0.17","-0.09","0.03","191.55","191.56","191.55 x 191.56","191.55","5.21","4.81","B","I"
"2024-06-26","10:24:24:722","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",25,"35803.00",3983,25787,472337,3275,"18.58","0.74",222174109,"1.31","0.56","1.30","0.29","C","CBOE","SingLegAuctNonISO","Normal Trade","1.30","1.32","1.30 x 1.32","1.31","1.01",2.253957986831665,"29.27","0.01","0.42","0.09","0.06","-0.43","0.00","188.93","188.94","188.93 x 188.94","188.95","2.61","2.21","I","I"
"2024-06-26","10:24:24:722","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 C",25,"35803.00",3982,25762,472337,3275,"18.57","0.74",222174108,"1.31","0.56","1.30","0.29","C","CBOE","SingLegAuctNonISO","Normal Trade","1.30","1.32","1.30 x 1.32","1.31","1.01",2.253957986831665,"29.27","0.01","0.42","0.09","0.06","-0.43","0.00","188.93","188.94","188.93 x 188.94","188.95","2.61","2.21","I","I"
"2024-06-26","10:47:55:486","AMZN",192.5,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 192.50 C",25,"4493.00",1095,5927,479000,6850,"69.29","2.77",221789584,"2.74","1.70","2.71","0.24","C","CBOE","SingLegAuctNonISO","Normal Trade","2.70","2.75","2.70 x 2.75","2.74","1.00",9.237639427185059,"24.60","0.01","0.48","0.05","0.12","-0.17","0.02","191.59","191.61","191.59 x 191.61","191.59","5.25","4.85","I","I"
"2024-06-26","10:47:50:351","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",25,"10553.00",2319,16017,478887,4400,"103.32","4.13",221582098,"1.76","1.13","1.72","0.25","C","BOX","SingLegAuctNonISO","Normal Trade","1.74","1.78","1.74 x 1.78","1.76","1.02",9.237639427185059,"24.90","0.00","0.35","0.05","0.11","-0.16","0.02","191.55","191.56","191.55 x 191.56","191.56","5.22","4.82","I","I"
"2024-06-26","10:47:48:130","AMZN",182.5,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 182.50 C",25,"382.00",34,128,478797,28125,"22.69","0.91",221508573,"11.25","3.50","11.24","0.26","C","ARCA","AutoExecution","Normal Trade","11.25","11.35","11.25 x 11.35","2.24","0.95",23.237707138061523,"25.80","0.01","0.80","0.02","0.14","-0.07","0.09","191.51","191.53","191.51 x 191.53","191.52","5.18","4.78","B","I"
"2024-06-26","10:24:08:929","AMZN",190,"AMZN","2024-06-28T04:00:00.000Z","AMZN(W) Jun28 190.00 P",25,"2597.00",147,645,472412,5625,"1.64","0.07",221443128,"2.25","-1.33","2.25","0.29","P","BZX","AutoExecution","Normal Trade","2.21","2.26","2.21 x 2.26","1.21","1.01",2.254167079925537,"29.41","0.03","-0.58","0.09","0.06","-0.44","-0.01","188.96","188.97","188.96 x 188.97","188.96","2.62","2.22","I","I"
"2024-06-26","10:47:38:180","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",87,3705,478762,17375,"351.95","14.08",220779245,"6.95","-0.75","6.81","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.93","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.50","191.51","191.50 x 191.51","191.50","5.16","4.76","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",78,3526,478912,17375,"386.88","15.48",220654355,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",75,3465,478912,17375,"386.88","15.48",220654348,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",73,3439,478912,17375,"386.88","15.48",220654340,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",72,3414,478912,17375,"386.88","15.48",220654326,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",64,3279,478912,17375,"386.88","15.48",220654297,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",63,3254,478912,17375,"386.88","15.48",220654295,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",60,3219,478912,17375,"386.88","15.48",220654285,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",59,3194,478912,17375,"386.88","15.48",220654283,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",58,3169,478912,17375,"386.88","15.48",220654278,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",57,3144,478912,17375,"386.88","15.48",220654275,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:37:172","AMZN",170,"AMZN","2025-01-17T05:00:00.000Z","AMZN Jan17'25 170.00 P",25,"11940.00",56,3119,478913,17375,"387.01","15.48",220654273,"6.95","-0.75","6.80","0.32","P","ARCA","AutoExecution","Normal Trade","6.95","7.00","6.95 x 7.00","6.95","0.89",205.27951049804688,"31.96","0.01","-0.24","0.01","0.44","-0.03","-0.24","191.56","191.57","191.56 x 191.57","191.56","5.22","4.82","B","I"
"2024-06-26","10:47:36:565","AMZN",200,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 200.00 C",25,"16424.00",1215,11631,479087,1675,"27.37","1.09",220610096,"0.67","0.44","0.66","0.26","C","NASD","AutoExecution","Normal Trade","0.66","0.68","0.66 x 0.68","0.67","1.04",9.237847328186035,"25.71","-0.01","0.17","0.03","0.08","-0.11","0.01","191.63","191.64","191.63 x 191.64","191.63","5.29","4.89","I","I"
"2024-06-26","10:47:30:339","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",25,"10553.00",2086,13773,478800,4250,"57.44","2.30",220275586,"1.70","1.07","1.68","0.24","C","BOX","AutoExecution","Normal Trade","1.66","1.70","1.66 x 1.70","1.70","1.02",9.237916946411133,"24.47","0.00","0.35","0.05","0.11","-0.15","0.02","191.51","191.53","191.51 x 191.53","191.54","5.20","4.80","A","I"
"2024-06-26","10:47:30:338","AMZN",195,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 195.00 C",25,"10553.00",2085,13748,478800,4250,"57.44","2.30",220274255,"1.70","1.07","1.68","0.24","C","EMLD","AutoExecution","Normal Trade","1.65","1.70","1.65 x 1.70","1.70","1.02",9.237916946411133,"24.47","0.00","0.35","0.05","0.11","-0.15","0.02","191.51","191.53","191.51 x 191.53","191.54","5.20","4.80","A","I"
"2024-06-26","10:47:24:723","AMZN",192.5,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 192.50 C",25,"4493.00",1061,5809,478437,6350,"10.41","0.42",219943337,"2.54","1.50","2.54","0.24","C","ISE","SingLegAuctNonISO","Normal Trade","2.50","2.55","2.50 x 2.55","2.54","1.01",9.237916946411133,"23.82","-0.00","0.47","0.05","0.12","-0.16","0.02","191.36","191.39","191.36 x 191.39","191.37","5.03","4.63","I","I"
"2024-06-26","10:47:21:035","AMZN",200,"AMZN","2024-07-05T04:00:00.000Z","AMZN(W) Jul05 200.00 C",25,"16424.00",1185,11461,478449,1550,"8.52","0.34",219736370,"0.62","0.38","0.62","0.26","C","CBOE","AutoExecution","Normal Trade","0.61","0.63","0.61 x 0.63","0.62","1.05",9.237985610961914,"25.59","-0.01","0.16","0.03","0.07","-0.10","0.01","191.37","191.39","191.37 x 191.39","191.39","5.05","4.65","I","I"
"2024-06-26","10:47:12:876","AMZN",200,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 200.00 C",25,"73714.00",2164,19206,478224,5250,"55.27","2.21",219355665,"2.10","1.04","2.12","0.26","C","EDGX","AutoExecution","Normal Trade","2.08","2.12","2.08 x 2.12","2.10","1.05",23.23812484741211,"25.91","0.00","0.28","0.03","0.16","-0.09","0.03","191.28","191.30","191.28 x 191.30","191.28","4.94","4.54","I","I"
"2024-06-26","10:47:07:330","AMZN",220,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 220.00 C",25,"5262.00",35,284,477975,550,"17.89","0.72",219078439,"0.22","0.12","0.23","0.30","C","MIAX","SingLegAuctNonISO","Normal Trade","0.21","0.23","0.21 x 0.23","0.22","1.15",23.23819351196289,"29.99","-0.00","0.04","0.01","0.04","-0.03","0.00","191.18","191.20","191.18 x 191.20","191.19","4.85","4.45","I","I"
"2024-06-26","10:47:04:075","AMZN",197.5,"AMZN","2024-07-19T04:00:00.000Z","AMZN Jul19 197.50 C",25,"1205.00",213,1565,477751,6800,"61.19","2.45",218854568,"2.72","1.25","2.74","0.26","C","MIAX","AutoExecution","Normal Trade","2.72","2.73","2.72 x 2.73","2.72","1.03",23.23819351196289,"25.68","0.01","0.34","0.03","0.18","-0.10","0.04","191.09","191.11","191.09 x 191.11","191.09","4.75","4.35","B","I"
